NAME,DESCRIPTION,CTRL,CIP,FDR,AveExpr,P value,CTRL1,CTRL2,CTRL3,CIP1,CIP2,CIP3,CTRL1 CPM,CTRL2 CPM,CTRL3 CPM,CIP1 CPM,CIP2 CPM,CIP3 CPM
,zinc protease,0,-1.07483030507845,0.00180663101570398,5.8741785260714,0.000334342471374636,3075,1734,752,525,485,814,79.875,103.096,60.200,38.772,40.108,52.627
,hypothetical protein,0,-2.2672920024806,0.00180663101570398,0.905769246619014,0.000334992984394109,115,58,69,6,21,13,2.987,3.448,5.524,0.443,1.737,0.840
hcpA,secreted protein Hcp,0,-0.819666893990803,0.00180663101570398,4.60875012746016,0.000334695469386484,1207.26,544.702,333.214,263.017,238.737,311.467,31.359,32.386,26.675,19.424,19.743,20.137
,ABC transporter permease,0,0.943069959128926,0.00180663101570398,3.03513149695559,0.000335878890271026,189,87,81,157,164,177,4.909,5.173,6.484,11.595,13.562,11.443
fpr,ferredoxin-NADP reductase,0,-1.61047178285496,0.00180663101570398,7.36964435948753,0.000335638515809664,10471,5872,2594,1063,976,2529,271.990,349.124,207.657,78.505,80.713,163.505
mexI,resistance-nodulation-cell division (RND) efflux transporter,0,0.854594042160184,0.00180663101570398,5.74203028946261,0.000335075149845428,1407,736,392,1149,857,1200,36.548,43.759,31.381,84.856,70.872,77.583
rpsK,30S ribosomal protein S11,0,-1.28537913138035,0.00180663101570398,9.08740471113747,0.000333496608872047,32516,16365,7621,4431,3930,7513,844.621,972.992,610.084,327.239,325.001,485.732
rplR,50S ribosomal protein L18,0,-1.4394259129252,0.00180663101570398,8.81467490715274,0.000335831044409553,28169,14454,6615,3414,2875,6455,731.705,859.372,529.550,252.131,237.755,417.330
pctA,chemotactic transducer PctA,0,-1.14015251922619,0.00180663101570398,8.167521657533,0.000333786536727488,15400.2,6895.39,4807.68,3285.72,2855.64,2414.14,400.029,409.970,384.869,242.658,236.154,156.079
,hypothetical protein,0,0.801160354499357,0.00185284075292324,4.78034596094827,0.000344977919605182,690,408,205,552,450,611,17.923,24.258,16.411,40.766,37.214,39.502
gltS,glutamate/sodium ion symporter GltS,0,1.06484212532164,0.00185284075292324,3.78012741751091,0.000345127335563137,308,154,116,369,207,323,8.000,9.156,9.286,27.251,17.118,20.883
pvdA,L-ornithine N5-oxygenase,0,0.954078298354743,0.00186092678963121,5.70959238190376,0.000346963643055243,1124,577,528,1228,890,1120,29.197,34.306,42.268,90.690,73.601,72.410
,hypothetical protein,0,-0.997548181061875,0.00186108823694143,4.71192364161467,0.000347323900170726,1098,554,539,253,223,356,28.521,32.938,43.149,18.685,18.442,23.016
,hypothetical protein,0,-1.52043598305033,0.00186344421248309,4.40252404096859,0.000348415046195418,1386,729,296,161,121,311,36.002,43.343,23.696,11.890,10.006,20.107
,hypothetical protein,0,-0.963884473582018,0.00186344421248309,5.24355275784556,0.000348424729458432,1726,1041,532,347,318,571,44.834,61.893,42.588,25.627,26.298,36.916
,aspartate aminotransferase,0,-0.966653089732371,0.00186841495527376,7.66113108528809,0.000349685608978857,8345,4555,3781,1769,1951,2837,216.766,270.821,302.680,130.644,161.343,183.418
,short-chain dehydrogenase,0,0.81639271015959,0.00187127941806215,3.52981513413086,0.000350553674911057,270,161,97,228,177,281,7.013,9.572,7.765,16.838,14.637,18.167
,chemotaxis transducer,0,1.35648098680528,0.001878870324866,6.92086608052345,0.000352309017807942,2447,1480,777,1930,3921,3039,63.562,87.994,62.201,142.535,324.257,196.478
,hypothetical protein,0,-0.982108270783562,0.00187907560643365,7.20223504762432,0.000352680857123789,7466,3183,2428,1213,1513,1970,193.934,189.247,194.369,89.583,125.121,127.365
lpxO2,lipopolysaccharide biosynthetic protein LpxO,0,-0.883939638752803,0.00188922292479865,7.48623747569161,0.00035492053882593,6899,3983,3329,1738,1812,2360,179.205,236.812,266.496,128.355,149.848,152.579
,hypothetical protein,0,-1.35925697571727,0.00190329464272494,2.04507069738451,0.000357901777769814,246,127,57,39,26,53,6.390,7.551,4.563,2.880,2.150,3.427
,dehydrogenase E1 component,0,0.703446246906812,0.00191148486530508,4.24236678512841,0.00035978099025877,482,264,164,341,335,391,12.520,15.696,13.129,25.184,27.704,25.279
,resistance-nodulation-cell division (RND) efflux transporter,0,0.840598000963884,0.00191417605453048,5.14638549579273,0.000360627101279292,869,511,268,777,632,688,22.573,30.382,21.454,57.383,52.265,44.481
pqqH,peptidase,0,1.20816976121788,0.00191976993985854,5.6698972979377,0.000362021544450882,1212,757,263,1091,1161,1162,31.482,45.008,21.054,80.573,96.012,75.126
,hypothetical protein,0,-1.267424205649,0.00192606015588292,0.88145216849408,0.000363549406751716,88.4709,52,32,13.0737,16.036,23,2.298,3.092,2.562,0.966,1.326,1.487
,carbon-phosphorus lyase complex accessory protein,0,1.05429195042715,0.00192908014431281,5.37548431439025,0.000364461655790872,1057,599,242,948,735,977,27.456,35.614,19.373,70.012,60.783,63.165
,hypothetical protein,0,1.04896543999157,0.00194021757942058,6.22387038860011,0.000366910047837917,1570,1075,534,1579,1107,2261,40.782,63.915,42.748,116.613,91.546,146.179
,tRNA 2-selenouridine synthase,0,-0.832587491618432,0.00194878508379108,7.07158897115301,0.000369036381905359,5770,3661,1780,1356,1434,1657,149.879,217.667,142.494,100.144,118.588,107.129
,hypothetical protein,0,-0.852630423018387,0.00194878508379108,2.73134176266704,0.000369221655045037,290,168,92,69,68,81,7.533,9.989,7.365,5.096,5.623,5.237
,hypothetical protein,0,-0.846757879822087,0.00195074698984523,5.10550644027634,0.000369939423832632,1762,777,464,384,324,429,45.769,46.197,37.145,28.359,26.794,27.736
,hypothetical protein,0,0.969895099447852,0.00195585234621593,4.65592501878177,0.00037125456988665,664,360,155,529,466,571,17.248,21.404,12.408,39.068,38.537,36.916
asd,aspartate-semialdehyde dehydrogenase,0,-0.777448968217652,0.00195805700649435,7.33848911540979,0.000372020410494137,6531,4040,2326,1600,1696,2208,169.646,240.201,186.203,118.163,140.255,142.752
wbpY,glycosyltransferase WbpY,0,0.858974908854931,0.00196186093021041,5.78467691537842,0.000373091168562278,1154,714,536,1159,1066,1050,29.976,42.451,42.908,85.595,88.155,67.885
,ABC transporter ATP-binding protein,0,0.895749537570969,0.00196519940383214,5.23169737502861,0.000374074678075552,931,484,298,726,564,1043,24.183,28.777,23.856,53.617,46.641,67.432
,hypothetical protein,0,-0.892165119565085,0.00197316562538648,4.46026597760554,0.000375941082431272,947,553,332,188,216,327,24.599,32.879,26.578,13.884,17.863,21.141
,spermidine/putrescine-binding protein,0,1.13442700668597,0.00197358465742762,2.99257410165529,0.000376559593985926,196,108,44,200,134,203,5.091,6.421,3.522,14.770,11.081,13.124
,RNA polymerase sigma factor,0,1.01716651701358,0.00197358465742762,1.90665078258012,0.000377071257060413,83,49,28,84,60,94,2.156,2.913,2.241,6.204,4.962,6.077
,ATP phosphoribosyltransferase,0,-0.929513767107963,0.00197358465742762,7.31912091021854,0.000377027272094078,6882,4697,2154,1495,1755,1857,178.764,279.263,172.434,110.409,145.134,120.059
,hypothetical protein,0,1.46039403279745,0.00198070959646635,4.08052933922723,0.000378783917862467,300,250,89,327,313,694,7.793,14.864,7.125,24.150,25.884,44.869
rpsD,30S ribosomal protein S4,0,-1.27680161188899,0.00199115085165504,9.8385783075007,0.000381133895500406,53896,27181,13037,7430,6734,12627,1399.979,1616.064,1043.651,548.722,556.885,816.363
dnaX,DNA polymerase III subunits gamma/tau,0,-0.886967356091428,0.00200086023641705,7.66216177360002,0.000383347357695655,8808.62,4776.38,3199.35,1805.85,1976.31,2941.86,228.809,283.983,256.118,133.366,163.436,190.198
sdhC,succinate dehydrogenase subunit C,0,-1.61694502755258,0.00201573108513463,9.76022120452339,0.000386554071852144,38996,21277,25886,5625,6162,11700,1012.943,1265.038,2072.252,415.418,509.582,756.431
,hypothetical protein,0,0.880004496568103,0.00202059174902997,6.14086399349222,0.000387844646523048,1707,1091,487,1286,1257,1720,44.340,64.866,38.986,94.974,103.951,111.202
,hypothetical protein,0,-1.32558519158635,0.0020242564530466,1.4790477442639,0.000388907173789155,129,85,51,18,22,40,3.351,5.054,4.083,1.329,1.819,2.586
,hypothetical protein,0,0.981493774236423,0.00203238051393399,2.60377371125058,0.000391910168289205,118,81,55,125,127,120,3.065,4.816,4.403,9.232,10.503,7.758
pscI,type III export protein PscI,0,-0.92165360071631,0.00203238051393399,3.01335206673676,0.000391110392288889,329,179,151,77,86,94,8.546,10.643,12.088,5.687,7.112,6.077
,hypothetical protein,0,0.825518127181308,0.00203238051393399,6.47403583979352,0.000391843803695149,2249,1025,834,1620,1763,1837,58.419,60.942,66.764,119.640,145.796,118.766
,hemin importer ATP-binding subunit,0,0.972420558965278,0.00203238051393399,4.26748023915455,0.000391522797277119,372,257,176,463,367,362,9.663,15.280,14.089,34.194,30.350,23.404
,gluconokinase,0,-0.804414873593752,0.00203758597489456,3.82989259885114,0.000393275419670974,600,295,242,159,134,183,15.585,17.539,19.373,11.742,11.081,11.831
,hypothetical protein,0,-0.682399063468914,0.00205167107315092,4.96047644052577,0.000396357956122291,1206,718,456,344,343,398,31.327,42.689,36.504,25.405,28.365,25.732
pyrE,orotate phosphoribosyltransferase,0,-0.834727304307321,0.0020554882185629,7.42468205159813,0.000397460024522541,6443,3967,3001,1681,1881,2170,167.361,235.861,240.239,124.145,155.554,140.295
rplO,50S ribosomal protein L15,0,-1.31684319820425,0.00206657607898803,9.24253793404321,0.000399970640797576,36465,20061,7955,5062,4291,8002,947.199,1192.740,636.821,373.840,354.855,517.347
braF,ABC transporter ATP-binding protein,0,0.690358562005054,0.0020718014218241,5.55401735909696,0.000401349503748788,1180,654,422,912,790,935,30.651,38.884,33.782,67.353,65.331,60.450
,hypothetical protein,0,1.45548130285721,0.00210544990943194,2.63662036422028,0.00040824139631171,118,69,40,167,188,112,3.065,4.102,3.202,12.333,15.547,7.241
,hypothetical protein,0,0.833730545805971,0.00211227389015976,5.09009381248754,0.000409939264827883,801,508,262,660,522,866,20.806,30.203,20.974,48.742,43.168,55.989
,ABC transporter ATP-binding protein,0,-0.735045162843364,0.00211392594474668,6.42678364157937,0.000410634896132272,3569,1870,1321,889,863,1225,92.707,111.182,105.750,65.655,71.368,79.199
serC,3-phosphoserine/phosphohydroxythreonine aminotransferase,0,-0.882073425519796,0.00212714983344067,7.54829820355564,0.000413598600877292,8973,4925,2440,1979,1661,2483,233.079,292.819,195.329,146.153,137.360,160.531
,hypothetical protein,0,0.999049308390507,0.00212714983344067,6.92385962762526,0.000413958376314425,3171,1751,743,2529,2340,2684,82.368,104.107,59.479,186.772,193.512,173.526
,hypothetical protein,0,1.10034067376486,0.002135769971827,2.42048495098657,0.000417058697989277,90,69,53,97,113,129,2.338,4.102,4.243,7.164,9.345,8.340
,transmembrane sensor,0,1.00032844949648,0.002135769971827,3.32773444232875,0.000417636707239316,249,134,66,247,189,200,6.468,7.967,5.283,18.241,15.630,12.930
ribA,GTP cyclohydrolase II,0,-0.96844871673335,0.002135769971827,6.9712588474559,0.000416541226626155,5141,2574,2594,1212,1199,1600,133.540,153.039,207.657,89.509,99.154,103.443
hpcD,5-carboxymethyl-2-hydroxymuconate isomerase,0,1.00387890729885,0.002135769971827,2.97605864272856,0.000418355311987526,193,108,50,182,158,158,5.013,6.421,4.003,13.441,13.066,10.215
rpsE,30S ribosomal protein S5,0,-1.33624672576945,0.002135769971827,9.64050723717066,0.000417575810354612,47832,24612,11431,6332,5507,11282,1242.463,1463.323,915.086,467.632,455.415,729.406
,iron-sulfur protein,0,-0.978505395917175,0.002135769971827,8.57295600959256,0.000418419409096971,18362,10770,5071,3479,3495,5121,476.963,640.338,405.949,256.932,289.028,331.084
,hypothetical protein,0,-0.846095657987074,0.002135769971827,5.81653457459657,0.000416928023767077,2017,1370,1000,536,615,718,52.393,81.454,80.053,39.585,50.859,46.420
wzm,LPS efflux transporter membrane protein,0,0.806584255420555,0.002135769971827,5.74172926853011,0.000418666989332772,1208,654,540,1107,950,1068,31.378,38.884,43.229,81.754,78.563,69.049
pldA,phospholipase D,0,-1.14444260811196,0.0021505421334575,2.06534012879882,0.000421944225581691,211,107,68,45,27,56,5.481,6.362,5.444,3.323,2.233,3.621
,toxin transporter,0,0.789676790311331,0.00216045578862009,3.74243235564954,0.000424272584353813,303,202,110,280,228,270,7.871,12.010,8.806,20.679,18.855,17.456
,transcriptional regulator,0,0.825263669016147,0.00216850137378231,3.85697071028901,0.000426621966209789,327,197,129,298,214,353,8.494,11.713,10.327,22.008,17.697,22.822
,hypothetical protein,0,0.944924262447765,0.00216850137378231,6.3636314061593,0.000426516868335363,1933,862,809,1887,1500,1670,50.211,51.251,64.763,139.359,124.046,107.969
,hypothetical protein,0,1.02602573799748,0.00216959228576143,4.56950948650859,0.000427221471916834,464,245,264,490,469,528,12.053,14.567,21.134,36.188,38.785,34.136
,glycosyl hydrolase,0,1.29118725717425,0.00217409696899833,6.63918909628337,0.000428494187077727,2625,1126,571,2641,2451,1835,68.186,66.947,45.710,195.044,202.691,118.637
,serine/threonine-protein kinase,0,0.953384506853572,0.00218390218842027,2.50267141200935,0.000430814126933359,143,75,38,125,108,119,3.715,4.459,3.042,9.232,8.931,7.694
ptpA,phosphotyrosine protein phosphatase,0,-0.989511742744171,0.0022003550906462,5.51205820745288,0.000434840441898149,2302,1362,549,445,424,567,59.796,80.979,43.949,32.864,35.064,36.658
,short-chain dehydrogenase,0,0.883492199220195,0.0022003550906462,3.46032937459758,0.000434818034216834,243,153,92,229,162,282,6.312,9.097,7.365,16.912,13.397,18.232
,CoA transferase subunit A,0,-0.912127068845629,0.00221783195030697,3.2145549723708,0.000438687710589368,427,248,124,85,89,129,11.092,14.745,9.927,6.277,7.360,8.340
,hypothetical protein,0,0.802255162664781,0.00221901059620592,7.17963816062342,0.000439314498024802,3467,2254,1094,2768,2446,3281,90.057,134.013,87.578,204.423,202.278,212.124
,chaperone,0,-0.806687829848094,0.00222116642791891,5.80944878510103,0.00044013533794313,2241,1258,931,521,574,809,58.211,74.795,74.529,38.477,47.468,52.304
,transcriptional regulator,0,0.728761702097537,0.00223289715164341,4.13259709820619,0.000443464077617104,401,255,159,297,325,376,10.416,15.161,12.728,21.934,26.877,24.309
,hypothetical protein,0,-0.997844370121395,0.00223289715164341,7.22503466341747,0.000444836526751029,7122,4260,2034,1521,1151,2123,184.998,253.281,162.828,112.329,95.185,137.257
,hypothetical protein,0,-0.889794335197173,0.00223289715164341,5.56557191093914,0.000444758985713719,2253,1262,609,486,532,514,58.523,75.033,48.752,35.892,43.995,33.231
,hypothetical protein,0,1.21709918445899,0.00223289715164341,5.38141565278582,0.000444737222952595,913,399,361,778,684,1528,23.716,23.723,28.899,57.457,56.565,98.789
tsf,elongation factor Ts,0,-1.31984459992695,0.00223289715164341,9.29991787407905,0.000444374298017971,34738,18934,9776,5121,4142,9415,902.339,1125.734,782.598,378.197,342.533,608.700
,hypothetical protein,0,-0.728550477814554,0.00223289715164341,5.66569592797356,0.000443261480697666,1983,1280,708,563,486,710,51.510,76.103,56.678,41.579,40.191,45.903
,hypothetical protein,0,0.909892409786558,0.00224992437483175,4.4125711850446,0.000448627815737252,519,270,171,463,448,381,13.481,16.053,13.689,34.194,37.048,24.632
,transcriptional regulator,0,-0.936078432081337,0.00226498262875075,3.88551777767411,0.000452343238671566,596,312,297,140,153,178,15.481,18.550,23.776,10.339,12.653,11.508
,hypothetical protein,0,0.744939131213132,0.00226498262875075,4.52653414245971,0.000452433996802084,612,327,180,434,373,522,15.897,19.442,14.410,32.052,30.846,33.748
,hypothetical protein,0,1.09834983492714,0.00227289594464983,3.51927767418655,0.000454417904846614,208,119,130,263,219,247,5.403,7.075,10.407,19.423,18.111,15.969
fahA,fumarylacetoacetase,0,0.989589485798449,0.00228659575632043,7.50142795359975,0.000457562535591529,4635,2581,1158,3436,3112,4889,120.397,153.455,92.701,253.756,257.354,316.085
pchC,pyochelin biosynthetic protein PchC,0,1.94272494745456,0.00229260711139739,2.17038161112583,0.000459172153409199,71,55,19,107,80,254,1.844,3.270,1.521,7.902,6.616,16.422
,hypothetical protein,0,-1.25905988988312,0.00229789773244725,4.65634706763965,0.000460639424812026,1524,860,291,238,231,249,39.587,51.132,23.295,17.577,19.103,16.098
nirC,cytochrome c55X,0,-0.987835693531042,0.00230946034983384,2.79275191480951,0.000463776674829148,344,180,93,78,71,69,8.936,10.702,7.445,5.760,5.872,4.461
,hypothetical protein,0,1.10993852043635,0.00230946034983384,4.32408673137099,0.000463556338395067,417,236,166,331,349,694,10.832,14.032,13.289,24.445,28.861,44.869
,hypothetical protein,0,-0.958345602742233,0.00231424562885101,5.79927416261306,0.000465148181211317,2606,1634,711,504,510,782,67.692,97.151,56.918,37.221,42.176,50.558
prs,ribose-phosphate pyrophosphokinase,0,-1.50624684172687,0.00232466946458685,8.56426865903876,0.000467655698570425,21473,11515,6777,2592,2285,6068,557.773,684.632,542.519,191.425,188.964,392.309
,hypothetical protein,0,1.05339565182758,0.00232592073328694,2.92357291880361,0.000469145267650746,178,92,55,182,167,139,4.624,5.470,4.403,13.441,13.810,8.987
ambE,protein AmbE,0,1.30819863885354,0.00232592073328694,6.24807845119079,0.000468800295432803,1866,1045,374,2071,1664,1567,48.470,62.131,29.940,152.948,137.609,101.310
,hypothetical protein,0,0.691978636314866,0.00232592073328694,4.0101778025571,0.000468437816970489,387,236,143,303,258,347,10.053,14.032,11.448,22.377,21.336,22.434
,hypothetical protein,0,0.946826682770145,0.00233445406509752,3.61360860985701,0.000471783863068399,272,140,117,242,185,340,7.065,8.324,9.366,17.872,15.299,21.982
,hypothetical protein,0,0.770717348266714,0.00233445406509752,4.81887581489429,0.00047208329492852,640,376,270,542,547,534,16.624,22.355,21.614,40.028,45.236,34.524
,hypothetical protein,0,-0.771020212212079,0.00233445406509752,6.89733658444142,0.000472108858295401,5068,2890,1669,1238,1117,1736,131.644,171.827,133.608,91.429,92.373,112.236
,hypothetical protein,0,0.910007004041031,0.00234026663187036,4.21761183994111,0.000474114687528108,423,219,174,404,382,338,10.988,13.021,13.929,29.836,31.590,21.852
uppS,"ditrans,polycis-undecaprenyl-diphosphate synthase",0,-0.979059473713672,0.00234026663187036,6.9347495803539,0.000473843986840292,6230,3593,1491,1217,1089,1550,161.828,213.624,119.359,89.878,90.058,100.211
,hypothetical protein,0,-0.890208534228143,0.0023410369406434,6.89936329703994,0.000475017380172688,4838,2738,2071,1199,1004,1792,125.670,162.790,165.790,88.549,83.028,115.857
,hypothetical protein,0,0.758543497379459,0.0023410369406434,3.77368475148543,0.000475101341155942,364,190,106,242,238,313,9.455,11.297,8.486,17.872,19.682,20.236
foxA,ferrioxamine receptor FoxA,0,0.918157334742987,0.00234609013029133,3.99604934133297,0.000476959249479131,334,180,170,350,283,330,8.676,10.702,13.609,25.848,23.403,21.335
,hypothetical protein,0,0.921228002320559,0.00234609013029133,4.48640412668844,0.000476746920735776,493,241,236,461,363,549,12.806,14.329,18.893,34.046,30.019,35.494
napE,nitrate reductase protein NapE,0,1.23577644750737,0.00234915415591393,7.16948877051103,0.000477998903110391,2742,1228,1570,3130,3221,3416,71.225,73.012,125.683,231.157,266.369,220.852
,polyamine binding protein,0,-0.728944467781541,0.00236045977554212,5.67772301243779,0.000480718080951277,2178,1266,670,594,536,624,56.575,75.271,53.635,43.868,44.326,40.343
,hypothetical protein,0,1.26212439119729,0.00236241218468182,11.3908309699851,0.000481988288715084,52444,24755,25390,65689,51740,68540,1362.262,1471.825,2032.545,4851.274,4278.767,4431.261
pchD,"2,3-dihydroxybenzoate-AMP ligase",0,1.87604797489135,0.00236241218468182,3.78078734911658,0.000482372968701219,277,129,63,294,244,840,7.195,7.670,5.043,21.713,20.178,54.308
morA,motility regulator,0,-1.06912012699661,0.00236241218468182,8.92182700903951,0.000482108643627719,19065,11500,9985,4838,5307,4741,495.224,683.740,799.329,357.297,438.875,306.516
,ABC transporter permease,0,0.769495415312983,0.00236795456821767,5.98839897680162,0.000483924722828943,1727,841,511,1254,1171,1227,44.860,50.002,40.907,92.611,96.839,79.328
,transcriptional regulator,0,0.779582232781839,0.0023788846890954,3.52609703712973,0.000486580458848146,281,175,87,209,214,246,7.299,10.405,6.965,15.435,17.697,15.904
,ABC transporter ATP-binding protein,0,1.44069260001141,0.00238033735437486,3.29290886604462,0.000487299859313215,212,119,51,187,176,419,5.507,7.075,4.083,13.810,14.555,27.089
ribF,bifunctional riboflavin kinase/FMN adenylyltransferase,0,-0.759919133778393,0.00238197969753808,6.79160234846106,0.000488058639463629,4140,2720,1703,1151,1065,1608,107.539,161.719,136.330,85.004,88.073,103.961
,hypothetical protein,0,0.998946826127072,0.0023877063273651,5.30694084657496,0.000489655581769391,749,457,414,878,820,769,19.456,27.171,33.142,64.842,67.812,49.718
rpoA,DNA-directed RNA polymerase subunit alpha,0,-1.13438019177376,0.00238875701440336,10.6108841756388,0.000490294813848624,83842,42699,22743,13883,12501,21202,2177.843,2538.697,1820.645,1025.289,1033.801,1370.756
icmP,insulin-cleaving metalloproteinase outer membrane protein,0,1.02289683783249,0.00239688351106648,6.82069707678531,0.000492409961475757,2684,1426,838,2160,1696,3631,69.718,84.784,67.084,159.521,140.255,234.752
,chemotaxis transducer,0,-0.879186561431882,0.00239688351106648,5.98928034081253,0.000492813196616294,2571,1310.5,1218,673,686,708.345,66.783,77.917,97.505,49.703,56.730,45.796
,hypothetical protein,0,1.05597226625995,0.00240767867834709,2.19328500586027,0.000495850036136603,114,61,27,107,90,99,2.961,3.627,2.161,7.902,7.443,6.401
,amino acid ABC transporter substrate-binding protein,0,1.0877343049411,0.00240767867834709,7.90215883318534,0.000495886986971966,4913,2573,2213,4912,3646,7655,127.618,152.979,177.157,362.762,301.515,494.912
,transcriptional regulator,0,0.797765309950226,0.00241056273377431,5.0132391369339,0.000496908621012196,830,469,242,591,516,804,21.560,27.885,19.373,43.647,42.672,51.980
,translocation protein TolQ,0,-0.893864787336377,0.00241253418541488,5.63617679311073,0.000497742994081515,1949,1325,776,422,494,739,50.626,78.779,62.121,31.166,40.853,47.778
ppk,polyphosphate kinase,0,-0.93705483815722,0.00243423069283093,10.4429523794611,0.000502651148918787,59051,34083,22852,14528,13965,15969,1533.883,2026.427,1829.371,1072.924,1154.870,1032.431
,hypothetical protein,0,0.968540668381708,0.00243544889486757,4.50839765469937,0.000503705262839572,450,343,179,463,518,426,11.689,20.393,14.329,34.194,42.837,27.542
ubiH,2-octaprenyl-6-methoxyphenyl hydroxylase,0,-0.953658028431674,0.00243544889486757,7.89817642918246,0.000503766792871311,10888,7343,3013,2593,2212,2730,282.822,436.583,241.200,191.499,182.927,176.500
,type II secretion system protein,0,1.14994069162576,0.00243560724353375,1.31839649845954,0.000504231621998207,65,26,16,51,49,67,1.688,1.546,1.281,3.766,4.052,4.332
plcR,phospholipase C accessory protein PlcR,0,0.975050507893624,0.00246139616207552,2.53006017944552,0.000510007223222318,154,62,45,114,98,153,4.000,3.686,3.602,8.419,8.104,9.892
spuH,polyamine transporter PotI,0,0.847440060146383,0.00246892572367617,6.6492613052349,0.000512005352311059,2188,1239,994,2254,1761,1955,56.835,73.666,79.573,166.463,145.630,126.395
,hypothetical protein,0,0.71785142197968,0.00247842706367306,3.53824501914618,0.000514415409703296,265,169,107,212,189.027,258,6.884,10.048,8.566,15.657,15.632,16.680
,hypothetical protein,0,0.765490620861144,0.00248246038705513,4.5751242742045,0.000515692941855874,579,327,207,470,462,438,15.040,19.442,16.571,34.711,38.206,28.318
,hypothetical protein,0,-0.774355155814648,0.00248478982843245,6.94374473178348,0.000516617647493849,5457,3146,1585,1293,1312,1542,141.749,187.048,126.884,95.491,108.499,99.694
,hypothetical protein,0,0.909701247058081,0.00248709765553212,4.08452859601571,0.000517816518673665,431,243,114,303,290,460,11.195,14.448,9.126,22.377,23.982,29.740
,hypothetical protein,0,0.856093939540148,0.00248709765553212,5.21751847457433,0.000517979891359713,857,408,390,669,686,864,22.261,24.258,31.221,49.407,56.730,55.859
hutC,histidine utilization repressor HutC,0,-0.94021793606451,0.00249419609724406,7.95644474615379,0.000519900729867266,10176,5171,4884,2512,2210,3369,264.327,307.445,390.979,185.517,182.761,217.813
thiL,thiamine monophosphate kinase,0,-1.01616629870544,0.0025139069092525,5.97227498248285,0.0005244552998547,3081,1961,765,551,619,793,80.031,116.593,61.241,40.693,51.190,51.269
,hypothetical protein,0,1.04466526849312,0.00251777991614856,6.56370106909413,0.000525709945238045,1900,1075,901,2487,1851,1729,49.354,63.915,72.128,183.670,153.073,111.784
,hypothetical protein,0,0.820379921437493,0.00252266032948879,2.79454482242694,0.000527176488936987,162,104,53,142,116,151,4.208,6.183,4.243,10.487,9.593,9.762
,hypothetical protein,0,0.80191419076092,0.00252325515989366,4.59837108784831,0.000527748418221505,585,321,211,510,465,437,15.196,19.085,16.891,37.665,38.454,28.253
motC,flagellar motor protein,0,-0.970795767723886,0.00253245070114904,6.86918154303052,0.000530120955713299,5885,3153,1551,1325,1232,1111,152.866,187.464,124.162,97.854,101.883,71.829
,hemin degrading factor,0,0.755338508810707,0.0025332379279345,3.26488068870125,0.000530735141545262,217,135,89,167,181,201,5.637,8.027,7.125,12.333,14.968,12.995
,hypothetical protein,0,0.975697609929108,0.00253750846020719,4.94694455294675,0.000532080007089747,591,349,334,610,510,818,15.352,20.750,26.738,45.050,42.176,52.885
,hypothetical protein,0,-1.04225887516242,0.00253761060291603,5.84912157678031,0.000533001765806737,3324,1622,685,595,496,687,86.343,96.437,54.836,43.942,41.018,44.416
,hypothetical protein,0,0.994172136609901,0.00253761060291603,8.07138141281581,0.000532722347226626,6140,2726,2660,5674,5558,5522,159.490,162.076,212.941,419.037,459.632,357.009
,radical activating enzyme,0,0.811199579785649,0.00254134801104861,3.3364541148068,0.00053423760743172,276,130,77,200,165,234,7.169,7.729,6.164,14.770,13.645,15.129
,"quercetin 2,3-dioxygenase",0,0.78439084368523,0.00254476456327373,4.19917692155876,0.000535407268412745,410,227,191,361,328,370,10.650,13.496,15.290,26.661,27.125,23.921
,ABC transporter permease,0,0.772664208947489,0.00256150113772061,3.07890822281298,0.000539382978618833,214,123,64,156,149,186,5.559,7.313,5.123,11.521,12.322,12.025
,hypothetical protein,0,-1.90531036995032,0.00258313259909214,0.88458430727057,0.000544418653023291,86,54,68,10,16,14,2.234,3.211,5.444,0.739,1.323,0.905
,pyridoxal-phosphate dependent protein,0,1.11642504771548,0.00258313259909214,3.7048499170105,0.000544854472293871,336,190,66,284,247,335,8.728,11.297,5.283,20.974,20.426,21.658
,transcriptional regulator,0,1.0766997817446,0.00260100228718831,4.53389643689614,0.000549085102315787,546,237,202,469,345,742,14.183,14.091,16.171,34.637,28.531,47.972
wbpG,LPS biosynthesis protein WbpG,0,-1.7046526117887,0.00261541840330221,1.1149694710659,0.000552592392821169,133,46,64,15,14,23,3.455,2.735,5.123,1.108,1.158,1.487
pslD,biofilm formation protein PslD,0,-0.793354946817962,0.00262146356023737,6.91355878817736,0.000554799721015289,5767,2889,1572,1292,1313,1413,149.801,171.767,125.843,95.417,108.582,91.354
,hypothetical protein,0,-0.72277697402292,0.00262146356023737,3.85806693498096,0.000554567860230207,634,338,193,154,152,194,16.469,20.096,15.450,11.373,12.570,12.543
xdhA,xanthine dehydrogenase,0,0.655871559810767,0.00262150824873452,5.25161961213487,0.000555274232568568,987,557,327,686,652,775,25.638,33.117,26.177,50.663,53.919,50.105
,transcriptional regulator,0,0.775273926117649,0.00263493251286078,5.78553307620119,0.000558585125575419,1354,842,423,1013,873,1348,35.171,50.062,33.862,74.812,72.195,87.151
